Time,NOx (ppb),NO2 (ppb),PM 2.5 (ug/m3)
2019-01-22 22:00:00 UTC,CAL,CAL,4
2019-01-22 23:00:00 UTC,CAL,CAL,8
2019-01-23 00:00:00 UTC,CAL,CAL,8
2019-01-23 01:00:00 UTC,CAL,CAL,10
2019-01-23 02:00:00 UTC,5.1,3.8,15
2019-01-23 03:00:00 UTC,2.3,1.9,3
2019-01-23 04:00:00 UTC,2.2,1.8,10
2019-01-23 05:00:00 UTC,2.3,2.1,4
2019-01-23 06:00:00 UTC,1.8,1.7,1
2019-01-23 07:00:00 UTC,1.5,1.3,2
2019-01-23 08:00:00 UTC,1.5,1.1,2
2019-01-23 09:00:00 UTC,1.1,0.8,5
2019-01-23 10:00:00 UTC,0.9,0.5,1
2019-01-23 11:00:00 UTC,1.3,0.9,4
2019-01-23 12:00:00 UTC,2.3,2,1
2019-01-23 13:00:00 UTC,3.8,3.1,2
2019-01-23 14:00:00 UTC,3.7,3,1
2019-01-23 15:00:00 UTC,2.9,2.1,-1
2019-01-23 16:00:00 UTC,2.4,1.6,2
2019-01-23 17:00:00 UTC,2.3,1.4,4
2019-01-23 18:00:00 UTC,1.9,1.2,4
2019-01-23 19:00:00 UTC,1.7,1.1,4
2019-01-23 20:00:00 UTC,1.3,0.9,0
2019-01-23 21:00:00 UTC,1.8,1.1,1
2019-01-23 22:00:00 UTC,2.3,1.7,2
2019-01-23 23:00:00 UTC,2.9,2.5,5
2019-01-24 00:00:00 UTC,12.3,11.9,1
2019-01-24 01:00:00 UTC,38.8,26.7,7
2019-01-24 02:00:00 UTC,39.7,30.2,9
2019-01-24 03:00:00 UTC,74.9,29.1,12
2019-01-24 04:00:00 UTC,132.7,30.1,16
2019-01-24 05:00:00 UTC,111,29.3,17
2019-01-24 06:00:00 UTC,130.8,27.3,15
2019-01-24 07:00:00 UTC,121.3,23,16
2019-01-24 08:00:00 UTC,103.1,22.6,18
2019-01-24 09:00:00 UTC,84.7,21.6,9
2019-01-24 10:00:00 UTC,58.3,23.1,6
2019-01-24 11:00:00 UTC,41.8,24.4,4
2019-01-24 12:00:00 UTC,184.3,31.9,11
2019-01-24 13:00:00 UTC,211.5,28.9,12
2019-01-24 14:00:00 UTC,218,33.4,16
2019-01-24 15:00:00 UTC,111.3,32.6,9
2019-01-24 16:00:00 UTC,58,25.6,6
2019-01-24 17:00:00 UTC,40.4,19.2,4
2019-01-24 18:00:00 UTC,33.3,17.7,5
2019-01-24 19:00:00 UTC,QAS,QAS,PMA
2019-01-24 20:00:00 UTC,QAS,QAS,PMA
2019-01-24 21:00:00 UTC,CAL,CAL,PMA
2019-01-24 22:00:00 UTC,CAL,CAL,PMA
2019-01-24 23:00:00 UTC,CAL,CAL,PMA
2019-01-25 00:00:00 UTC,CAL,CAL,PMA
2019-01-25 01:00:00 UTC,CAL,CAL,PMA
2019-01-25 02:00:00 UTC,47.7,26.1,PMA
2019-01-25 03:00:00 UTC,57,29.9,PMA
2019-01-25 04:00:00 UTC,60.2,34.3,PMA
2019-01-25 05:00:00 UTC,57.8,32.1,PMA
2019-01-25 06:00:00 UTC,49.4,29.2,PMA
2019-01-25 07:00:00 UTC,43.8,27.7,PMA
2019-01-25 08:00:00 UTC,36,24.9,PMA
2019-01-25 09:00:00 UTC,42.8,26.8,PMA
2019-01-25 10:00:00 UTC,39.3,26.6,PMA
2019-01-25 11:00:00 UTC,28.6,25.5,PMA
2019-01-25 12:00:00 UTC,38.1,28.3,PMA
2019-01-25 13:00:00 UTC,31,18,PMA
2019-01-25 14:00:00 UTC,32.8,18.7,PMA
2019-01-25 15:00:00 UTC,38.1,18.4,PMA
2019-01-25 16:00:00 UTC,43.4,17.3,PMA
2019-01-25 17:00:00 UTC,47.7,20.6,PMA
2019-01-25 18:00:00 UTC,45.4,20.2,PMA
2019-01-25 19:00:00 UTC,40.9,19.9,PMA
2019-01-25 20:00:00 UTC,35.7,19.8,PMA
2019-01-25 21:00:00 UTC,38,22.5,AQI
2019-01-25 22:00:00 UTC,36.7,22.8,11
2019-01-25 23:00:00 UTC,44.2,26,4
2019-01-26 00:00:00 UTC,65.3,33.5,7
2019-01-26 01:00:00 UTC,68,34.2,10
2019-01-26 02:00:00 UTC,62.7,32.3,6
2019-01-26 03:00:00 UTC,48.4,26.8,8
2019-01-26 04:00:00 UTC,39.4,22.7,6
2019-01-26 05:00:00 UTC,28.2,17.9,7
2019-01-26 06:00:00 UTC,28.3,18.9,5
2019-01-26 07:00:00 UTC,35.4,24,5
2019-01-26 08:00:00 UTC,40.5,26.2,23
2019-01-26 09:00:00 UTC,24.8,22,3
2019-01-26 10:00:00 UTC,27,22.5,10
2019-01-26 11:00:00 UTC,33.4,21.9,3
2019-01-26 12:00:00 UTC,31.5,19.5,6
2019-01-26 13:00:00 UTC,44.2,17.4,6
2019-01-26 14:00:00 UTC,51.9,25.4,1
2019-01-26 15:00:00 UTC,47,25.7,4
2019-01-26 16:00:00 UTC,25.2,15.4,5
2019-01-26 17:00:00 UTC,30.7,18.4,8
2019-01-26 18:00:00 UTC,25.5,15.9,6
2019-01-26 19:00:00 UTC,23,15,7
2019-01-26 20:00:00 UTC,26.2,16.7,0
2019-01-26 21:00:00 UTC,24.7,16.3,3
2019-01-26 22:00:00 UTC,27.9,18,7
2019-01-26 23:00:00 UTC,32.3,19.6,11
2019-01-27 00:00:00 UTC,35.4,22.2,9
2019-01-27 01:00:00 UTC,11.1,10.4,10
2019-01-27 02:00:00 UTC,44.2,25.8,11
2019-01-27 03:00:00 UTC,44,25,7
2019-01-27 04:00:00 UTC,35.9,20.5,12
2019-01-27 05:00:00 UTC,24.4,14.4,5
2019-01-27 06:00:00 UTC,18.2,11.7,5
2019-01-27 07:00:00 UTC,SPN,SPN,5
2019-01-27 08:00:00 UTC,SPN,SPN,10
2019-01-27 09:00:00 UTC,8.4,7.1,6
2019-01-27 10:00:00 UTC,7,6.6,9
2019-01-27 11:00:00 UTC,8.1,7.5,7
2019-01-27 12:00:00 UTC,11.4,10.1,7
2019-01-27 13:00:00 UTC,9.3,8.5,4
2019-01-27 14:00:00 UTC,7,5.9,3
2019-01-27 15:00:00 UTC,6.7,5.8,4
2019-01-27 16:00:00 UTC,3.6,2.9,4
2019-01-27 17:00:00 UTC,2.4,1.9,4
2019-01-27 18:00:00 UTC,3.6,2.8,2
2019-01-27 19:00:00 UTC,2.8,2.2,5
2019-01-27 20:00:00 UTC,1.2,0.7,0
2019-01-27 21:00:00 UTC,5.7,3.7,2
2019-01-27 22:00:00 UTC,1.6,0.9,3
2019-01-27 23:00:00 UTC,1.9,1.7,4
2019-01-28 00:00:00 UTC,11.6,11.2,5
2019-01-28 01:00:00 UTC,20.3,19.9,20
2019-01-28 02:00:00 UTC,69.1,28.5,24
2019-01-28 03:00:00 UTC,127,31.2,27
2019-01-28 04:00:00 UTC,89.8,29.8,23
2019-01-28 05:00:00 UTC,53.1,29.7,11
2019-01-28 06:00:00 UTC,36.5,22.8,12
2019-01-28 07:00:00 UTC,25.7,18.8,8
2019-01-28 08:00:00 UTC,42.5,25,7
2019-01-28 09:00:00 UTC,31.4,24.5,8
2019-01-28 10:00:00 UTC,35.9,23.5,9
2019-01-28 11:00:00 UTC,42.8,25,8
2019-01-28 12:00:00 UTC,56.7,29.6,9
2019-01-28 13:00:00 UTC,56.2,27.9,8
2019-01-28 14:00:00 UTC,33,19.9,5
2019-01-28 15:00:00 UTC,35.6,20.1,7
2019-01-28 16:00:00 UTC,30.6,17.8,8
2019-01-28 17:00:00 UTC,26.4,16.5,8
2019-01-28 18:00:00 UTC,28,16.5,9
2019-01-28 19:00:00 UTC,25.4,16.1,8
2019-01-28 20:00:00 UTC,22,14.6,9
2019-01-28 21:00:00 UTC,13.1,10,4
2019-01-28 22:00:00 UTC,15.4,11.1,4
2019-01-28 23:00:00 UTC,6.1,5.6,7
2019-01-29 00:00:00 UTC,4.3,3.9,1
2019-01-29 01:00:00 UTC,4.3,4.1,4
2019-01-29 02:00:00 UTC,3.3,3,5
2019-01-29 03:00:00 UTC,1.6,1.3,0
2019-01-29 04:00:00 UTC,1.1,0.5,1
2019-01-29 05:00:00 UTC,1.2,0.8,2
2019-01-29 06:00:00 UTC,1.1,0.8,2
2019-01-29 07:00:00 UTC,1.3,0.9,4
2019-01-29 08:00:00 UTC,1.3,0.9,1
2019-01-29 09:00:00 UTC,1.7,1.3,1
2019-01-29 10:00:00 UTC,1.3,0.9,1
2019-01-29 11:00:00 UTC,2.4,2,2
2019-01-29 12:00:00 UTC,8,7.7,3
2019-01-29 13:00:00 UTC,10.3,9,-3
2019-01-29 14:00:00 UTC,13.4,9.3,0
2019-01-29 15:00:00 UTC,17,9.3,2
2019-01-29 16:00:00 UTC,27.5,13.7,3
2019-01-29 17:00:00 UTC,19.7,10,7
2019-01-29 18:00:00 UTC,19.9,9.8,-1
2019-01-29 19:00:00 UTC,17,8.7,5
2019-01-29 20:00:00 UTC,17.1,9.6,1
2019-01-29 21:00:00 UTC,12.8,7.3,5
2019-01-29 22:00:00 UTC,21.8,12.8,4
2019-01-29 23:00:00 UTC,33.1,19.3,4
2019-01-30 00:00:00 UTC,51.6,25.7,3
2019-01-30 01:00:00 UTC,57.9,29.3,5
2019-01-30 02:00:00 UTC,50.9,27.7,6
2019-01-30 03:00:00 UTC,61.6,30.4,8
2019-01-30 04:00:00 UTC,54.9,27.8,6
2019-01-30 05:00:00 UTC,44.5,23.5,2
2019-01-30 06:00:00 UTC,46.2,22.5,3
2019-01-30 07:00:00 UTC,43,20.6,6
2019-01-30 08:00:00 UTC,35.1,19.6,3
2019-01-30 09:00:00 UTC,38.7,20.1,4
2019-01-30 10:00:00 UTC,37.3,17.8,3
2019-01-30 11:00:00 UTC,57.1,24.3,6
2019-01-30 12:00:00 UTC,80.9,27.4,3
2019-01-30 13:00:00 UTC,67.5,27.4,7
2019-01-30 14:00:00 UTC,65.2,26.6,7
2019-01-30 15:00:00 UTC,58.3,23.2,5
2019-01-30 16:00:00 UTC,52.2,22.8,8
2019-01-30 17:00:00 UTC,45,21.6,1
2019-01-30 18:00:00 UTC,46.9,21.9,6
2019-01-30 19:00:00 UTC,41.7,20.2,2
2019-01-30 20:00:00 UTC,46.5,23,7
2019-01-30 21:00:00 UTC,36.9,19.4,4
2019-01-30 22:00:00 UTC,31.7,17.3,7
2019-01-30 23:00:00 UTC,31.6,17.7,5
2019-01-31 00:00:00 UTC,45.7,23.3,7
2019-01-31 01:00:00 UTC,51.4,23.5,4
2019-01-31 02:00:00 UTC,42.3,21.3,6
2019-01-31 03:00:00 UTC,33.8,17.6,8
2019-01-31 04:00:00 UTC,29.2,15.5,10
2019-01-31 05:00:00 UTC,22.1,11.8,4
2019-01-31 06:00:00 UTC,25,12.8,3
2019-01-31 07:00:00 UTC,22.6,11.6,4
2019-01-31 08:00:00 UTC,27.4,14,2
2019-01-31 09:00:00 UTC,31.9,17.7,6
2019-01-31 10:00:00 UTC,28.7,15.5,5
2019-01-31 11:00:00 UTC,45.3,21.7,8
2019-01-31 12:00:00 UTC,53.2,24.1,8
2019-01-31 13:00:00 UTC,44.9,22,5
2019-01-31 14:00:00 UTC,47.2,21.8,9
2019-01-31 15:00:00 UTC,43.9,21.5,10
2019-01-31 16:00:00 UTC,63.9,23.4,9
2019-01-31 17:00:00 UTC,59.5,22.3,10
2019-01-31 18:00:00 UTC,44.2,22.1,8
2019-01-31 19:00:00 UTC,35.2,19.5,8
2019-01-31 20:00:00 UTC,33.7,20.1,11
2019-01-31 21:00:00 UTC,53,25.4,12
2019-01-31 22:00:00 UTC,48.3,23.4,18
2019-01-31 23:00:00 UTC,44.3,21.2,7
2019-02-01 00:00:00 UTC,43.2,19.2,6
2019-02-01 01:00:00 UTC,43.1,19.3,9
2019-02-01 02:00:00 UTC,36,15.8,8
2019-02-01 03:00:00 UTC,43.4,18.1,10
2019-02-01 04:00:00 UTC,37.2,15.8,3
2019-02-01 05:00:00 UTC,38.6,17.3,6
2019-02-01 06:00:00 UTC,33.3,15.3,6
2019-02-01 07:00:00 UTC,34.6,16.1,7
2019-02-01 08:00:00 UTC,30.8,14.8,7
2019-02-01 09:00:00 UTC,28.3,14,5
2019-02-01 10:00:00 UTC,30.1,13.6,6
2019-02-01 11:00:00 UTC,45.6,18,7
2019-02-01 12:00:00 UTC,56.6,22.6,6
2019-02-01 13:00:00 UTC,40.7,20.8,6
2019-02-01 14:00:00 UTC,51.7,20.2,8
2019-02-01 15:00:00 UTC,50,20.6,8
2019-02-01 16:00:00 UTC,45.1,19.5,11
2019-02-01 17:00:00 UTC,43.2,18,9
2019-02-01 18:00:00 UTC,42,18.8,10
2019-02-01 19:00:00 UTC,44.4,20.6,8
2019-02-01 20:00:00 UTC,41.4,19.1,7
2019-02-01 21:00:00 UTC,44.4,21.5,10
2019-02-01 22:00:00 UTC,40,20.3,7
2019-02-01 23:00:00 UTC,29.8,14.4,8
2019-02-02 00:00:00 UTC,38.8,17.8,7
2019-02-02 01:00:00 UTC,38.6,17.7,11
2019-02-02 02:00:00 UTC,48.1,20.2,9
2019-02-02 03:00:00 UTC,38.2,17.3,9
2019-02-02 04:00:00 UTC,30.9,14.6,7
2019-02-02 05:00:00 UTC,24.8,11.6,12
2019-02-02 06:00:00 UTC,25.5,12,11
2019-02-02 07:00:00 UTC,20.8,10.4,11
2019-02-02 08:00:00 UTC,15.1,8.4,8
2019-02-02 09:00:00 UTC,13,6.7,8
2019-02-02 10:00:00 UTC,18.5,9.1,8
2019-02-02 11:00:00 UTC,25.1,11.9,13
2019-02-02 12:00:00 UTC,28.4,12.5,9
2019-02-02 13:00:00 UTC,37.7,17.3,12
2019-02-02 14:00:00 UTC,40,17,10
2019-02-02 15:00:00 UTC,37.9,15.5,11
2019-02-02 16:00:00 UTC,33.6,14.5,12
2019-02-02 17:00:00 UTC,34.7,14.7,17
2019-02-02 18:00:00 UTC,34.3,14.8,12
2019-02-02 19:00:00 UTC,29.4,14,17
2019-02-02 20:00:00 UTC,33.4,16.5,10
2019-02-02 21:00:00 UTC,42.2,19.3,9
2019-02-02 22:00:00 UTC,45,20.7,13
2019-02-02 23:00:00 UTC,43,20.2,13
2019-02-03 00:00:00 UTC,48.4,21.8,14
2019-02-03 01:00:00 UTC,48.5,19.4,10
2019-02-03 02:00:00 UTC,29.8,13.4,9
2019-02-03 03:00:00 UTC,29.9,12.6,10
2019-02-03 04:00:00 UTC,25.6,11.9,9
2019-02-03 05:00:00 UTC,20.4,9.7,9
2019-02-03 06:00:00 UTC,13.9,6.8,7
2019-02-03 07:00:00 UTC,SPN,SPN,7
2019-02-03 08:00:00 UTC,SPN,SPN,4
2019-02-03 09:00:00 UTC,13.6,7.6,5
2019-02-03 10:00:00 UTC,9.8,5.3,3
2019-02-03 11:00:00 UTC,12,6.7,5
2019-02-03 12:00:00 UTC,12.5,6.2,5
2019-02-03 13:00:00 UTC,16.9,8.4,7
2019-02-03 14:00:00 UTC,17.4,7.8,7
2019-02-03 15:00:00 UTC,19.1,8.3,8
2019-02-03 16:00:00 UTC,15.2,7.9,9
2019-02-03 17:00:00 UTC,17.5,10,13
2019-02-03 18:00:00 UTC,21,12.1,13
2019-02-03 19:00:00 UTC,15.6,10.2,13
2019-02-03 20:00:00 UTC,15.4,10.6,11
2019-02-03 21:00:00 UTC,16.5,10.4,21
2019-02-03 22:00:00 UTC,15.6,10.2,17
2019-02-03 23:00:00 UTC,18.7,11.8,17
2019-02-04 00:00:00 UTC,28.4,17,16
2019-02-04 01:00:00 UTC,24.6,13.4,16
2019-02-04 02:00:00 UTC,22,11.8,17
2019-02-04 03:00:00 UTC,19.5,10.2,18
2019-02-04 04:00:00 UTC,14.8,8,15
2019-02-04 05:00:00 UTC,9.1,5,16
2019-02-04 06:00:00 UTC,7.4,4.2,16
2019-02-04 07:00:00 UTC,8.4,4.7,17
2019-02-04 08:00:00 UTC,7.7,4.9,18
2019-02-04 09:00:00 UTC,8.3,6.1,12
2019-02-04 10:00:00 UTC,14.7,9.9,10
2019-02-04 11:00:00 UTC,23.3,11.8,13
2019-02-04 12:00:00 UTC,31.8,14,18
2019-02-04 13:00:00 UTC,20.6,12.1,15
2019-02-04 14:00:00 UTC,21.8,12,13
2019-02-04 15:00:00 UTC,35.2,15,16
2019-02-04 16:00:00 UTC,27.1,14.1,17
2019-02-04 17:00:00 UTC,10.2,6.6,11
2019-02-04 18:00:00 UTC,24.1,12.2,14
2019-02-04 19:00:00 UTC,18.4,10.9,17
2019-02-04 20:00:00 UTC,23.1,14.2,16
2019-02-04 21:00:00 UTC,20.9,12.7,16
2019-02-04 22:00:00 UTC,30.9,16.3,24
2019-02-04 23:00:00 UTC,34.4,18.2,21
2019-02-05 00:00:00 UTC,35.6,16.6,19
2019-02-05 01:00:00 UTC,34.3,16,20
2019-02-05 02:00:00 UTC,29.5,15.4,21
2019-02-05 03:00:00 UTC,22.1,11.3,23
2019-02-05 04:00:00 UTC,16.7,9.4,26
2019-02-05 05:00:00 UTC,15.7,7.5,27
2019-02-05 06:00:00 UTC,10.6,6.7,23
2019-02-05 07:00:00 UTC,12.8,7.6,25
2019-02-05 08:00:00 UTC,14.2,8.4,23
2019-02-05 09:00:00 UTC,15.7,8.5,24
2019-02-05 10:00:00 UTC,22.4,10.1,26
2019-02-05 11:00:00 UTC,27.4,10.3,27
2019-02-05 12:00:00 UTC,39,14.3,23
2019-02-05 13:00:00 UTC,38.3,14.6,20
2019-02-05 14:00:00 UTC,29.6,12.2,AQI
2019-02-05 15:00:00 UTC,29.2,10.6,AQI
2019-02-05 16:00:00 UTC,30.9,12.1,15
2019-02-05 17:00:00 UTC,28.2,12,20
2019-02-05 18:00:00 UTC,23.5,11.4,17
2019-02-05 19:00:00 UTC,27.5,13.9,22
2019-02-05 20:00:00 UTC,CAL,CAL,22
2019-02-05 21:00:00 UTC,CAL,CAL,22
2019-02-05 22:00:00 UTC,CAL,CAL,23
2019-02-05 23:00:00 UTC,CAL,CAL,24
2019-02-06 00:00:00 UTC,33.6,16.6,31
2019-02-06 01:00:00 UTC,38.8,17.9,29
2019-02-06 02:00:00 UTC,35.4,15.3,27
2019-02-06 03:00:00 UTC,33.4,11.9,17
2019-02-06 04:00:00 UTC,27,9.7,14
2019-02-06 05:00:00 UTC,14.9,5.7,12
2019-02-06 06:00:00 UTC,12.3,4.6,13
2019-02-06 07:00:00 UTC,12.5,5.2,15
2019-02-06 08:00:00 UTC,15.5,6.3,9
2019-02-06 09:00:00 UTC,11.1,4.7,13
2019-02-06 10:00:00 UTC,15.6,5.8,17
2019-02-06 11:00:00 UTC,24.1,9.4,17
2019-02-06 12:00:00 UTC,32.3,11.4,18
2019-02-06 13:00:00 UTC,34.7,12.9,17
2019-02-06 14:00:00 UTC,25.3,11.6,17
2019-02-06 15:00:00 UTC,24.3,11.3,22
2019-02-06 16:00:00 UTC,26.7,12.6,29
2019-02-06 17:00:00 UTC,20,11.1,29
2019-02-06 18:00:00 UTC,23.3,12.6,28
2019-02-06 19:00:00 UTC,25.1,13.5,30
2019-02-06 20:00:00 UTC,24.7,13.1,32
2019-02-06 21:00:00 UTC,25.2,13.9,28
2019-02-06 22:00:00 UTC,23.8,12,20
2019-02-06 23:00:00 UTC,19.5,9.7,17
2019-02-07 00:00:00 UTC,29.3,13,16
2019-02-07 01:00:00 UTC,35.4,14.5,17
2019-02-07 02:00:00 UTC,18.9,7.3,13
2019-02-07 03:00:00 UTC,15.8,5.8,8
2019-02-07 04:00:00 UTC,15.6,5.5,11
2019-02-07 05:00:00 UTC,12.7,4.6,14
2019-02-07 06:00:00 UTC,11.8,4.4,15
2019-02-07 07:00:00 UTC,7.8,4.2,16
2019-02-07 08:00:00 UTC,7.1,3.7,16
2019-02-07 09:00:00 UTC,5.1,3.2,17
2019-02-07 10:00:00 UTC,7.6,4.3,16
2019-02-07 11:00:00 UTC,12.4,6.8,20
2019-02-07 12:00:00 UTC,7.7,5.1,21
2019-02-07 13:00:00 UTC,5.7,4.4,23
2019-02-07 14:00:00 UTC,7.9,7.1,5
2019-02-07 15:00:00 UTC,9.1,7.9,12
2019-02-07 16:00:00 UTC,5.1,4,10
2019-02-07 17:00:00 UTC,3,2.2,3
2019-02-07 18:00:00 UTC,3.2,2.3,-1
2019-02-07 19:00:00 UTC,3.6,2.5,-1
2019-02-07 20:00:00 UTC,4.1,2.9,2
2019-02-07 21:00:00 UTC,2.6,2,2
2019-02-07 22:00:00 UTC,4.4,3.6,2
2019-02-07 23:00:00 UTC,4.1,3.6,5
2019-02-08 00:00:00 UTC,4.3,3.7,7
2019-02-08 01:00:00 UTC,6.7,4.6,4
2019-02-08 02:00:00 UTC,4.3,3.4,6
2019-02-08 03:00:00 UTC,5,3.8,6
2019-02-08 04:00:00 UTC,2.4,2.2,4
2019-02-08 05:00:00 UTC,2.7,2.4,4
2019-02-08 06:00:00 UTC,2.8,2.5,2
2019-02-08 07:00:00 UTC,2.4,2.1,6
2019-02-08 08:00:00 UTC,2.9,2.7,5
2019-02-08 09:00:00 UTC,3.3,3,5
2019-02-08 10:00:00 UTC,3.5,3.3,6
2019-02-08 11:00:00 UTC,4.3,3.8,4
2019-02-08 12:00:00 UTC,6.9,5.6,4
2019-02-08 13:00:00 UTC,6.6,5.6,5
2019-02-08 14:00:00 UTC,11.4,8.2,5
2019-02-08 15:00:00 UTC,6.3,5.1,7
2019-02-08 16:00:00 UTC,5.7,4.7,6
2019-02-08 17:00:00 UTC,6.4,5.3,5
2019-02-08 18:00:00 UTC,8.2,6.9,8
2019-02-08 19:00:00 UTC,8.1,6.3,6
2019-02-08 20:00:00 UTC,7.8,6.4,7
2019-02-08 21:00:00 UTC,10,8.4,10
2019-02-08 22:00:00 UTC,9,7.7,9
2019-02-08 23:00:00 UTC,8.7,7.4,5
2019-02-09 00:00:00 UTC,13.9,10.4,6
2019-02-09 01:00:00 UTC,13.9,10.9,3
2019-02-09 02:00:00 UTC,14.9,11.3,7
2019-02-09 03:00:00 UTC,8.5,7.8,6
2019-02-09 04:00:00 UTC,8.5,8,9
2019-02-09 05:00:00 UTC,7.6,7,10
2019-02-09 06:00:00 UTC,7,5.9,5
2019-02-09 07:00:00 UTC,7.4,6,3
2019-02-09 08:00:00 UTC,3,2.7,2
2019-02-09 09:00:00 UTC,4.3,3.5,3
2019-02-09 10:00:00 UTC,4.2,3.6,7
2019-02-09 11:00:00 UTC,7.5,5.7,6
2019-02-09 12:00:00 UTC,13.9,9.1,5
2019-02-09 13:00:00 UTC,25.9,15.5,10
2019-02-09 14:00:00 UTC,16.6,10.1,7
2019-02-09 15:00:00 UTC,6.3,5.2,6
2019-02-09 16:00:00 UTC,9.7,7.3,8
2019-02-09 17:00:00 UTC,8.2,6,7
2019-02-09 18:00:00 UTC,31.8,15.2,9
2019-02-09 19:00:00 UTC,32.3,14.5,12
2019-02-09 20:00:00 UTC,28.3,13.8,13
2019-02-09 21:00:00 UTC,29.9,14,13
2019-02-09 22:00:00 UTC,41.5,17.4,12
2019-02-09 23:00:00 UTC,28,14.8,14
2019-02-10 00:00:00 UTC,34.7,15.6,14
2019-02-10 01:00:00 UTC,37.6,16.3,13
2019-02-10 02:00:00 UTC,22.1,11.6,16
2019-02-10 03:00:00 UTC,22.3,11.3,13
2019-02-10 04:00:00 UTC,28.4,13.6,10
2019-02-10 05:00:00 UTC,27.3,13,7
2019-02-10 06:00:00 UTC,26.2,11.8,3
2019-02-10 07:00:00 UTC,CAL,CAL,3
2019-02-10 08:00:00 UTC,CAL,CAL,6
2019-02-10 09:00:00 UTC,CAL,CAL,4
2019-02-10 10:00:00 UTC,CAL,CAL,6
2019-02-10 11:00:00 UTC,4.9,4.4,3
2019-02-10 12:00:00 UTC,6.1,5.1,3
2019-02-10 13:00:00 UTC,13.5,8.4,1
2019-02-10 14:00:00 UTC,18.5,9.9,5
2019-02-10 15:00:00 UTC,10.1,6.9,1
2019-02-10 16:00:00 UTC,6.7,5.3,0
2019-02-10 17:00:00 UTC,17.5,8.2,4
2019-02-10 18:00:00 UTC,21.4,9.8,6
2019-02-10 19:00:00 UTC,13.3,8.2,7
2019-02-10 20:00:00 UTC,31.7,13.6,7
2019-02-10 21:00:00 UTC,25.8,12.2,10
2019-02-10 22:00:00 UTC,12.4,10.6,13
2019-02-10 23:00:00 UTC,34.1,14.5,11
2019-02-11 00:00:00 UTC,45.7,14.5,12
2019-02-11 01:00:00 UTC,29.8,12.3,13
2019-02-11 02:00:00 UTC,36.9,12.6,11
2019-02-11 03:00:00 UTC,10.6,8.6,11
2019-02-11 04:00:00 UTC,9.2,8.6,13
2019-02-11 05:00:00 UTC,28.1,11.5,16
2019-02-11 06:00:00 UTC,28.4,11.7,17
2019-02-11 07:00:00 UTC,21.6,9.3,11
2019-02-11 08:00:00 UTC,19.9,9.3,16
2019-02-11 09:00:00 UTC,18.9,11.5,14
2019-02-11 10:00:00 UTC,35.2,14.5,13
2019-02-11 11:00:00 UTC,48.8,16,13
2019-02-11 12:00:00 UTC,57.5,14.9,17
2019-02-11 13:00:00 UTC,44.7,14.5,19
2019-02-11 14:00:00 UTC,55.8,16.1,PMA
2019-02-11 15:00:00 UTC,42.3,18.2,AQI
2019-02-11 16:00:00 UTC,33.6,18,12
2019-02-11 17:00:00 UTC,15.6,11.1,8
2019-02-11 18:00:00 UTC,12.1,9.2,7
2019-02-11 19:00:00 UTC,21.4,11.9,13
2019-02-11 20:00:00 UTC,12.4,10,7
2019-02-11 21:00:00 UTC,19,11.8,8
2019-02-11 22:00:00 UTC,20.8,13.9,11
2019-02-11 23:00:00 UTC,14.5,11.5,9
2019-02-12 00:00:00 UTC,29.6,14,13
2019-02-12 01:00:00 UTC,33.7,16.7,10
2019-02-12 02:00:00 UTC,19.5,12.1,13
2019-02-12 03:00:00 UTC,13.9,10.4,11
2019-02-12 04:00:00 UTC,11.1,9.2,8
2019-02-12 05:00:00 UTC,14.3,8.1,7
2019-02-12 06:00:00 UTC,3.8,3.3,3
2019-02-12 07:00:00 UTC,4.2,3.7,5
2019-02-12 08:00:00 UTC,1.7,1.6,11
2019-02-12 09:00:00 UTC,1.2,1.1,11
2019-02-12 10:00:00 UTC,2.4,2.2,7
2019-02-12 11:00:00 UTC,2.9,2.9,6
2019-02-12 12:00:00 UTC,3.6,3.6,7
2019-02-12 13:00:00 UTC,5.9,5.6,4
2019-02-12 14:00:00 UTC,9.6,8.4,3
2019-02-12 15:00:00 UTC,8.3,6.2,4
2019-02-12 16:00:00 UTC,3.6,2.7,3
2019-02-12 17:00:00 UTC,3.4,2.6,1
2019-02-12 18:00:00 UTC,3.8,2.9,-2
2019-02-12 19:00:00 UTC,6.7,4.6,1
2019-02-12 20:00:00 UTC,3.6,2.9,1
2019-02-12 21:00:00 UTC,9.4,6.6,1
2019-02-12 22:00:00 UTC,7.8,5.8,4
2019-02-12 23:00:00 UTC,29.6,19,4
2019-02-13 00:00:00 UTC,64.5,34.4,5
2019-02-13 01:00:00 UTC,58.8,34.5,5
2019-02-13 02:00:00 UTC,49.1,34.1,11
2019-02-13 03:00:00 UTC,52.6,32.2,13
2019-02-13 04:00:00 UTC,91.2,26.7,13
2019-02-13 05:00:00 UTC,68.9,25.1,23
2019-02-13 06:00:00 UTC,66,22.1,42
2019-02-13 07:00:00 UTC,66.9,19.9,12
2019-02-13 08:00:00 UTC,70,17.2,9
2019-02-13 09:00:00 UTC,70.4,15.8,11
2019-02-13 10:00:00 UTC,69.5,15.3,7
2019-02-13 11:00:00 UTC,77.4,15.8,7
2019-02-13 12:00:00 UTC,95,15.7,7
2019-02-13 13:00:00 UTC,160.9,19.4,4
2019-02-13 14:00:00 UTC,185,42,14
2019-02-13 15:00:00 UTC,57.5,26.7,8
